Make,Model,Year,City MPG (FT1),Highway MPG (FT1),Combined MPG (FT1)
Audi,A4 quattro,2015,22,32,26
Audi,A5 Cabriolet quattro,2015,21,29,24
Audi,A5 quattro,2015,21,30,24
Audi,A5 quattro,2015,22,32,26
Audi,A6,2015,25,33,28
Audi,A6 quattro,2015,20,29,23
Audi,A6 quattro,2015,18,27,21
Audi,A7 quattro,2015,18,28,21
Audi,A8,2015,18,30,22
Audi,A8,2015,19,29,22
Audi,A8 L,2015,18,29,22
Audi,A8 L,2015,14,22,17
Audi,A8 L,2015,19,29,22
Audi,allroad quattro,2015,21,28,24
Audi,Q3,2015,20,28,23
Audi,Q3 quattro,2015,20,28,23
Audi,Q5,2015,20,27,22
Audi,Q5,2015,18,26,21
Audi,Q5 Hybrid,2015,24,30,26
Audi,Q7,2015,16,22,18
Audi,R8,2015,14,23,17
Audi,R8,2015,13,22,16
Audi,R8,2015,11,20,14
Audi,R8,2015,12,19,14
Audi,R8 Spyder,2015,14,23,17
Audi,R8 Spyder,2015,13,22,16
Audi,R8 Spyder,2015,11,20,14
Audi,R8 Spyder,2015,12,19,14
Audi,RS 5,2015,16,23,18
Audi,RS 5 Cabriolet,2015,16,22,18
Audi,RS 7,2015,15,25,18
Audi,S3,2015,23,31,26
Audi,S4,2015,18,28,21
Audi,S4,2015,17,26,20
Audi,S5,2015,18,28,21
Audi,S5,2015,17,26,20
Audi,S5 Cabriolet,2015,18,26,21
Audi,S6,2015,17,27,20
Audi,S7,2015,17,27,20
Audi,S8,2015,17,27,20
Audi,SQ5,2015,17,24,19
Audi,TT Coupe quattro,2015,22,31,26
Audi,TT Roadster quattro,2015,22,31,26
BMW,228i,2015,23,35,27
BMW,228i,2015,22,33,26
BMW,228i Convertible,2015,23,33,26
BMW,228i xDrive,2015,23,34,27
BMW,228i xDrive Convertible,2015,22,32,26
BMW,320i,2015,23,35,28
BMW,320i,2015,23,35,27
BMW,320i xDrive,2015,23,34,27
BMW,328d,2015,31,43,36
BMW,328d xDrive,2015,31,41,34
BMW,328d xDrive Sports Wagon,2015,31,41,34
BMW,328i,2015,23,34,27
BMW,328i,2015,22,33,26
BMW,328i xDrive,2015,22,32,26
BMW,328i xDrive Gran Turismo,2015,22,32,26
BMW,328i xDrive Sports Wagon,2015,22,32,26
BMW,335i,2015,21,31,25
BMW,335i,2015,20,29,24
BMW,335i xDrive,2015,20,30,23
BMW,335i xDrive,2015,20,28,23
BMW,335i xDrive Gran Turismo,2015,20,30,23
BMW,428i Convertible,2015,23,33,26
BMW,428i Coupe,2015,23,34,27
BMW,428i Coupe,2015,22,33,26
BMW,428i Gran Coupe,2015,23,33,26
BMW,428i xDrive Convertible,2015,21,32,25
BMW,428i xDrive Coupe,2015,22,32,26
BMW,428i xDrive Gran Coupe,2015,22,32,26
BMW,435i Convertible,2015,20,30,24
BMW,435i Coupe,2015,21,31,25
BMW,435i Coupe,2015,20,29,24
BMW,435i Gran Coupe,2015,21,31,25
BMW,435i xDrive Convertible,2015,20,29,23
BMW,435i xDrive Coupe,2015,20,30,23
BMW,435i xDrive Coupe,2015,20,28,23
BMW,435i xDrive Gran Coupe,2015,20,30,24
BMW,528i,2015,23,33,26
BMW,528i xDrive,2015,22,32,26
BMW,535d,2015,26,38,30
BMW,535d xDrive,2015,26,37,30
BMW,535i,2015,20,30,24
BMW,535i Gran Turismo,2015,19,27,22
BMW,535i xDrive,2015,20,29,23
BMW,535i xDrive Gran Turismo,2015,18,26,21
BMW,550i,2015,17,25,20
BMW,550i Gran Turismo,2015,16,24,19
BMW,550i xDrive,2015,16,24,19
BMW,550i xDrive Gran Turismo,2015,16,24,19
BMW,640i Convertible,2015,20,30,24
BMW,640i Coupe,2015,21,31,25
BMW,640i Gran Coupe,2015,20,30,24
BMW,640i xDrive Convertible,2015,20,29,23
BMW,640i xDrive Coupe,2015,20,29,23
BMW,640i xDrive Gran Coupe,2015,20,29,23
BMW,650i Convertible,2015,17,24,20
BMW,650i Coupe,2015,17,24,20
BMW,650i Gran Coupe,2015,17,24,20
BMW,650i xDrive Convertible,2015,16,24,19
BMW,650i xDrive Coupe,2015,16,24,19
BMW,650i xDrive Gran Coupe,2015,16,24,19
BMW,740i,2015,19,28,22
BMW,740Ld xDrive,2015,23,31,26
BMW,740Li,2015,19,28,22
BMW,740Li xDrive,2015,19,28,22
BMW,750i,2015,17,25,20
BMW,750i xDrive,2015,16,24,19
BMW,750Li,2015,16,24,19
BMW,750Li xDrive,2015,16,24,19
BMW,760Li,2015,13,20,15
BMW,ActiveHybrid 3,2015,25,32,28
BMW,ActiveHybrid 5,2015,23,30,26
BMW,ActiveHybrid 7L,2015,22,30,25
BMW,Alpina B6 Gran Coupe xDrive,2015,16,24,19
BMW,Alpina B7 LWB,2015,16,24,19
BMW,Alpina B7 LWB xDrive,2015,16,24,19
BMW,Alpina B7 SWB,2015,16,24,19
BMW,Alpina B7 SWB xDrive,2015,16,24,19
BMW,i3 BEV,2015,137,111,124
BMW,i3 REX,2015,41,37,39
BMW,i8,2015,28,29,28
BMW,M235i,2015,21,31,25
BMW,M235i,2015,19,28,22
BMW,M235i Convertible,2015,21,31,25
BMW,M235i Convertible,2015,19,26,22
BMW,M235i xDrive,2015,20,30,23
BMW,M3,2015,17,24,19
BMW,M3,2015,17,26,20
BMW,M4 Convertible,2015,17,24,19
BMW,M4 Convertible,2015,17,26,20
BMW,M4 Coupe,2015,17,24,19
BMW,M4 Coupe,2015,17,26,20
BMW,M5,2015,14,20,16
BMW,M5,2015,15,22,17
BMW,M6 Convertible,2015,14,20,16
BMW,M6 Convertible,2015,15,22,17
BMW,M6 Coupe,2015,14,20,16
BMW,M6 Coupe,2015,15,22,17
BMW,M6 Gran Coupe,2015,14,20,16
BMW,M6 Gran Coupe,2015,15,22,17
BMW,X1 sDrive28i,2015,23,33,26
BMW,X1 xDrive28i,2015,22,32,26
BMW,X1 xDrive35i,2015,18,26,21
BMW,X3 sDrive28i,2015,21,28,24
BMW,X3 xDrive28d,2015,27,33,30
BMW,X3 xDrive28i,2015,21,28,24
BMW,X3 xDrive35i,2015,19,26,21
BMW,X4 xDrive28i,2015,20,28,23
BMW,X4 xDrive35i,2015,19,26,21
BMW,X5 M,2015,14,19,16
BMW,X5 sDrive35i,2015,19,27,22
BMW,X5 xDrive35d,2015,24,31,27
BMW,X5 xDrive35i,2015,18,26,21
BMW,X5 xDrive50i,2015,15,22,17
BMW,X6 M,2015,14,19,16
BMW,X6 sDrive35i,2015,19,27,22
BMW,X6 xDrive35i,2015,18,26,21
BMW,X6 xDrive50i,2015,15,22,17
BMW,Z4 sDrive28i,2015,22,32,26
BMW,Z4 sDrive28i,2015,22,33,26
BMW,Z4 sDrive35i,2015,17,23,19
BMW,Z4 sDrive35is,2015,17,23,19
Bugatti,Veyron,2015,8,15,10
Buick,Enclave AWD,2015,16,22,18
Buick,Enclave FWD,2015,17,24,19
Buick,Encore,2015,25,33,28
Buick,Encore AWD,2015,23,30,26
Buick,LaCrosse,2015,18,28,21
Buick,LaCrosse,2015,18,28,21
Buick,LaCrosse AWD,2015,17,26,20
Buick,LaCrosse eAssist,2015,24,35,28
Buick,Regal,2015,21,29,24
Buick,Regal,2015,19,30,23
Buick,Regal,2015,20,31,24
Buick,Regal AWD,2015,19,27,22
Buick,Regal eAssist,2015,24,35,28
Buick,Verano,2015,21,29,24
Buick,Verano,2015,21,31,25
Buick,Verano,2015,20,31,24
Cadillac,ATS,2015,18,27,22
Cadillac,ATS,2015,21,29,24
Cadillac,ATS,2015,21,32,25
Cadillac,ATS,2015,19,29,23
Cadillac,ATS AWD,2015,18,26,21
Cadillac,ATS AWD,2015,20,27,23
Cadillac,CTS,2015,12,18,14
Cadillac,CTS,2015,14,19,16
Cadillac,CTS Sedan,2015,20,30,24
Cadillac,CTS Sedan,2015,16,24,18
Cadillac,CTS Sedan,2015,18,28,22
Cadillac,CTS Sedan AWD,2015,18,26,21
Cadillac,CTS Sedan AWD,2015,19,27,22
Cadillac,ELR,2015,31,35,33
Cadillac,Escalade 2WD,2015,15,21,17
Cadillac,Escalade 2WD,2015,15,22,17
Cadillac,Escalade 4WD,2015,14,21,16
Cadillac,Escalade 4WD,2015,15,21,17
Cadillac,Escalade ESV 2WD,2015,15,21,17
Cadillac,Escalade ESV 2WD,2015,15,22,17
Cadillac,Escalade ESV 4WD,2015,14,20,16
Cadillac,Escalade ESV 4WD,2015,14,20,17
Cadillac,SRX,2015,17,24,19
Cadillac,SRX AWD,2015,16,23,18
Cadillac,XTS,2015,18,28,21
Cadillac,XTS AWD,2015,16,24,19
Cadillac,XTS AWD,2015,17,26,20
Cadillac,XTS Hearse,2015,14,21,17
Cadillac,XTS Limo,2015,15,21,17
Chevrolet,Camaro,2015,15,24,18
Chevrolet,Camaro,2015,18,26,21
Chevrolet,Camaro,2015,12,18,14
Chevrolet,Camaro,2015,19,29,22
Chevrolet,Camaro,2015,13,19,15
Chevrolet,Camaro,2015,17,27,20
Chevrolet,Camaro,2015,16,24,19
Chevrolet,Camaro,2015,14,19,16
Chevrolet,Captiva FWD,2015,20,28,23
Chevrolet,City Express Cargo Van,2015,24,26,25
Chevrolet,Colorado 2WD,2015,18,25,21
Chevrolet,Colorado 2WD,2015,20,26,22
Chevrolet,Colorado 2WD,2015,19,25,22
Chevrolet,Colorado 4WD,2015,17,24,20
Chevrolet,Colorado 4WD,2015,19,24,21
Chevrolet,Colorado Cab Chassis 2WD,2015,15,18,16
Chevrolet,Corvette,2015,16,29,20
Chevrolet,Corvette,2015,13,21,16
Chevrolet,Corvette,2015,17,28,21
Chevrolet,Corvette,2015,15,22,18
Chevrolet,Cruze,2015,26,36,30
Chevrolet,Cruze,2015,22,34,26
Chevrolet,Cruze,2015,27,44,32
Chevrolet,Cruze,2015,26,37,30
Chevrolet,Cruze,2015,25,35,29
Chevrolet,Cruze Eco,2015,26,37,30
Chevrolet,Cruze Eco,2015,28,40,32
Chevrolet,Equinox AWD,2015,16,23,19
Chevrolet,Equinox AWD,2015,20,28,23
Chevrolet,Equinox AWD,2015,20,28,23
Chevrolet,Equinox FWD,2015,22,31,26
Chevrolet,Equinox FWD,2015,17,24,19
Chevrolet,Equinox FWD,2015,22,31,26
Chevrolet,Express 2500 2WD Conversion Cargo,2015,10,15,12
Chevrolet,Express 2500 2WD Conversion Cargo,2015,10,15,12
Chevrolet,Express 2500 2WD Passenger,2015,11,16,13
Chevrolet,Express 2500 2WD Passenger,2015,11,17,13
Chevrolet,Express 2500 2WD Passenger,2015,11,16,13
Chevrolet,Express 3500 2WD Passenger,2015,11,16,12
Chevrolet,Express 3500 2WD Passenger,2015,11,17,13
Chevrolet,Express 3500 2WD Passenger,2015,11,16,12
Chevrolet,Impala,2015,18,28,21
Chevrolet,Impala,2015,19,28,22
Chevrolet,Impala,2015,22,31,25
Chevrolet,Impala Bi-Fuel  (CNG),2015,17,25,20
Chevrolet,Impala Limited,2015,18,29,22
Chevrolet,Malibu,2015,25,36,29
Chevrolet,Malibu,2015,21,29,24
Chevrolet,Silverado C15 2WD,2015,16,23,19
Chevrolet,Silverado C15 2WD,2015,16,23,19
Chevrolet,Silverado C15 2WD,2015,18,24,20
Chevrolet,Silverado C15 2WD,2015,15,21,17
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,15,20,17
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,15,20,17
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,16,21,18
Chevrolet,Silverado K15 4WD,2015,16,22,18
Chevrolet,Silverado K15 4WD,2015,16,22,18
Chevrolet,Silverado K15 4WD,2015,17,22,19
Chevrolet,Silverado K15 4WD,2015,15,21,17
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,15,19,17
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,15,19,17
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,16,20,18
Chevrolet,Sonic,2015,27,36,30
Chevrolet,Sonic,2015,24,34,28
Chevrolet,Sonic,2015,26,34,29
Chevrolet,Sonic,2015,28,38,32
Chevrolet,Sonic 5,2015,27,36,30
Chevrolet,Sonic 5,2015,24,34,28
Chevrolet,Sonic 5,2015,26,34,29
Chevrolet,Sonic 5,2015,28,38,32
Chevrolet,Sonic 5 RS,2015,25,33,28
Chevrolet,Sonic 5 RS,2015,26,33,29
Chevrolet,Sonic RS,2015,25,33,28
Chevrolet,Sonic RS,2015,26,33,29
Chevrolet,Spark,2015,30,37,33
Chevrolet,Spark,2015,31,38,34
Chevrolet,Spark EV,2015,128,109,119
Chevrolet,SS,2015,14,21,17
Chevrolet,SS,2015,15,21,17
Chevrolet,Suburban C1500 2WD,2015,16,23,18
Chevrolet,Suburban C1500 2WD,2015,16,23,18
Chevrolet,Suburban K1500 4WD,2015,15,22,18
Chevrolet,Suburban K1500 4WD,2015,15,22,18
Chevrolet,Tahoe C1500 2WD,2015,16,23,18
Chevrolet,Tahoe C1500 2WD,2015,16,23,18
Chevrolet,Tahoe K1500 4WD,2015,16,22,18
Chevrolet,Tahoe K1500 4WD,2015,16,22,18
Chevrolet,Traverse AWD,2015,16,23,19
Chevrolet,Traverse FWD,2015,17,24,19
Chevrolet,Trax,2015,26,34,29
Chevrolet,Trax AWD,2015,24,31,27
Chevrolet,Volt,2015,35,40,37
Chrysler,200,2015,23,36,27
Chrysler,200,2015,19,31,23
Chrysler,200,2015,23,36,27
Chrysler,200,2015,19,31,23
Chrysler,300,2015,19,30,23
Chrysler,300,2015,16,25,19
Chrysler,300,2015,19,30,23
Chrysler,200 AWD,2015,18,28,22
Chrysler,200 AWD,2015,18,28,22
Chrysler,300 AWD,2015,18,27,21
Chrysler,300 AWD,2015,18,27,21
Chrysler,Town and Country,2015,17,25,20
Chrysler,Town and Country,2015,17,25,20
Dodge,Challenger,2015,16,25,19
Dodge,Challenger,2015,19,30,23
Dodge,Challenger,2015,15,25,18
Dodge,Challenger,2015,15,23,18
Dodge,Challenger,2015,14,23,17
Dodge,Challenger SRT8,2015,15,25,18
Dodge,Challenger SRT8,2015,13,22,16
Dodge,Challenger SRT8,2015,14,23,17
Dodge,Challenger SRT8,2015,13,21,16
Dodge,Charger,2015,19,30,23
Dodge,Charger,2015,16,25,19
Dodge,Charger,2015,19,30,23
Dodge,Charger AWD,2015,18,27,21
Dodge,Charger AWD,2015,18,27,21
Dodge,Charger SRT8,2015,15,25,18
Dodge,Charger SRT8,2015,13,22,16
Dodge,Dart,2015,27,36,30
Dodge,Dart,2015,24,33,27
Dodge,Dart,2015,23,34,27
Dodge,Dart,2015,25,35,29
Dodge,Dart,2015,22,34,27
Dodge,Dart Aero,2015,28,38,32
Dodge,Dart Aero,2015,28,39,32
Dodge,Dart GT,2015,22,31,25
Dodge,Dart GT,2015,23,33,26
Dodge,Durango AWD,2015,17,24,19
Dodge,Durango AWD,2015,14,22,16
Dodge,Durango RWD,2015,18,25,20
Dodge,Durango RWD,2015,14,22,17
Dodge,Grand Caravan,2015,17,25,20
Dodge,Grand Caravan,2015,17,25,20
Dodge,Journey AWD,2015,16,24,19
Dodge,Journey FWD,2015,19,25,21
Dodge,Journey FWD,2015,17,25,19
Dodge,Viper SRT,2015,12,21,15
Ferrari,458 Italia,2015,13,17,14
Ferrari,458 Italia,2015,13,17,15
Ferrari,458 Speciale,2015,13,17,14
Ferrari,458 Speciale,2015,13,17,15
Ferrari,458 Speciale Spider,2015,13,17,14
Ferrari,458 Speciale Spider,2015,13,17,15
Ferrari,458 Spider,2015,13,17,14
Ferrari,458 Spider,2015,13,17,15
Ferrari,California T,2015,16,23,18
Ferrari,California T,2015,16,23,19
Ferrari,F12,2015,12,16,13
Ferrari,F12,2015,12,16,13
Ferrari,FF,2015,11,17,13
Ferrari,FF,2015,11,17,13
Fiat,500,2015,27,33,29
Fiat,500,2015,24,32,27
Fiat,500,2015,30,38,34
Fiat,500,2015,28,33,30
Fiat,500 Abarth,2015,24,32,27
Fiat,500 Abarth,2015,28,33,30
Fiat,500 L,2015,24,32,27
Fiat,500 L,2015,22,30,25
Fiat,500 L,2015,25,32,28
Fiat,500e,2015,122,108,116
Ford,C-MAX Energi Plug-in Hybrid,2015,40,36,38
Ford,C-MAX Hybrid FWD,2015,41,36,39
Ford,Edge AWD,2015,20,28,23
Ford,Edge AWD,2015,17,24,20
Ford,Edge AWD,2015,17,24,20
Ford,Edge FWD,2015,20,30,24
Ford,Edge FWD,2015,18,26,21
Ford,Edge FWD,2015,18,27,21
Ford,Edge FWD,2015,21,29,24
Ford,Escape AWD,2015,22,29,25
Ford,Escape AWD,2015,21,28,23
Ford,Escape FWD,2015,23,31,26
Ford,Escape FWD,2015,21,29,24
Ford,Escape FWD,2015,21,30,25
Ford,Expedition 2WD,2015,16,22,18
Ford,Expedition 4WD,2015,15,20,17
Ford,Expedition EL 2WD,2015,15,21,17
Ford,Expedition EL 4WD,2015,14,20,16
Ford,Explorer 2WD FFV,2015,17,24,20
Ford,Explorer AWD,2015,17,23,19
Ford,Explorer AWD,2015,16,22,18
Ford,Explorer AWD FFV,2015,17,23,19
Ford,Explorer FWD,2015,17,24,20
Ford,Explorer FWD,2015,20,27,23
Ford,F150 Pickup 2WD,2015,19,26,22
Ford,F150 Pickup 2WD,2015,17,24,20
Ford,F150 Pickup 2WD FFV,2015,15,22,18
Ford,F150 Pickup 2WD FFV,2015,18,24,20
Ford,F150 Pickup 4WD,2015,18,23,20
Ford,F150 Pickup 4WD,2015,17,23,19
Ford,F150 Pickup 4WD FFV,2015,15,21,17
Ford,F150 Pickup 4WD FFV,2015,17,22,19
Ford,Fiesta FWD,2015,27,36,30
Ford,Fiesta FWD,2015,27,35,30
Ford,Fiesta SFE FWD,2015,31,41,35
Ford,Fiesta ST FWD,2015,26,34,29
Ford,Flex AWD,2015,17,23,19
Ford,Flex AWD,2015,16,22,18
Ford,Flex FWD,2015,18,25,20
Ford,Focus Electric,2015,110,99,105
Ford,Focus FWD,2015,27,38,31
Ford,Focus FWD,2015,26,37,30
Ford,Focus FWD,2015,26,35,29
Ford,Focus FWD,2015,29,38,32
Ford,Focus FWD,2015,23,31,26
Ford,Focus FWD FFV,2015,27,39,31
Ford,Focus FWD FFV,2015,26,37,30
Ford,Focus FWD FFV,2015,26,35,29
Ford,Focus SFE FWD,2015,30,41,34
Ford,Fusion AWD,2015,22,31,25
Ford,Fusion Energi Plug-in Hybrid,2015,40,36,38
Ford,Fusion FWD,2015,22,33,26
Ford,Fusion FWD,2015,22,33,26
Ford,Fusion FWD,2015,25,36,29
Ford,Fusion FWD,2015,24,36,28
Ford,Fusion Hybrid FWD,2015,43,39,41
Ford,Mustang,2015,21,31,25
Ford,Mustang,2015,19,27,22
Ford,Mustang,2015,16,25,19
Ford,Mustang,2015,17,28,21
Ford,Mustang,2015,15,25,19
Ford,Mustang,2015,22,31,25
Ford,Mustang Convertible,2015,15,23,18
Ford,Mustang Convertible,2015,20,29,24
Ford,Taurus AWD,2015,17,25,20
Ford,Taurus AWD,2015,18,26,21
Ford,Taurus AWD FFV,2015,18,26,21
Ford,Taurus FWD,2015,22,32,26
Ford,Taurus FWD,2015,19,28,23
Ford,Taurus FWD FFV,2015,19,28,23
Ford,Transit Connect Van 2WD,2015,21,28,24
Ford,Transit Connect Van 2WD,2015,22,29,25
Ford,Transit Connect Wagon FWD,2015,20,28,23
Ford,Transit Connect Wagon FWD,2015,22,29,25
Ford,Transit Connect Wagon LWB FWD,2015,20,27,23
Ford,Transit T150 Wagon,2015,14,19,16
Ford,Transit T150 Wagon FFV,2015,14,19,16
GMC,Acadia AWD,2015,16,23,19
GMC,Acadia FWD,2015,17,24,19
GMC,Canyon 2WD,2015,18,25,21
GMC,Canyon 2WD,2015,20,26,22
GMC,Canyon 2WD,2015,19,25,22
GMC,Canyon 4WD,2015,17,24,20
GMC,Canyon 4WD,2015,19,24,21
GMC,Canyon Cab Chassis 2WD,2015,15,18,16
GMC,Savana 2500 2WD (Passenger),2015,11,16,13
GMC,Savana 2500 2WD (Passenger),2015,11,17,13
GMC,Savana 2500 2WD (Passenger),2015,11,16,13
GMC,Savana 2500 2WD Conversion (cargo),2015,10,15,12
GMC,Savana 2500 2WD Conversion (cargo),2015,10,15,12
GMC,Savana 3500 2WD (Passenger),2015,11,16,12
GMC,Savana 3500 2WD (Passenger),2015,11,17,13
GMC,Savana 3500 2WD (Passenger),2015,11,16,13
GMC,Sierra C15 2WD,2015,16,23,19
GMC,Sierra C15 2WD,2015,16,23,19
GMC,Sierra C15 2WD,2015,18,24,20
GMC,Sierra C15 2WD,2015,15,21,17
GMC,Sierra C15 Cab Chassis 2WD,2015,15,20,17
GMC,Sierra C15 Cab Chassis 2WD,2015,15,20,17
GMC,Sierra C15 Cab Chassis 2WD,2015,16,21,18
GMC,Sierra K15 4WD,2015,16,22,18
GMC,Sierra K15 4WD,2015,16,22,18
GMC,Sierra K15 4WD,2015,17,22,19
GMC,Sierra K15 4WD,2015,15,21,17
GMC,Sierra K15 Cab Chassis 4WD,2015,15,19,17
GMC,Sierra K15 Cab Chassis 4WD,2015,15,19,17
GMC,Sierra K15 Cab Chassis 4WD,2015,16,20,18
GMC,Terrain AWD,2015,16,23,19
GMC,Terrain AWD,2015,20,28,23
GMC,Terrain FWD,2015,22,31,26
GMC,Terrain FWD,2015,17,24,19
GMC,Terrain FWD,2015,22,31,26
GMC,Yukon C1500 2WD,2015,15,21,17
GMC,Yukon C1500 2WD,2015,16,23,18
GMC,Yukon C1500 2WD,2015,16,23,18
GMC,Yukon C1500 2WD,2015,15,22,17
GMC,Yukon C1500 XL 2WD,2015,15,21,17
GMC,Yukon C1500 XL 2WD,2015,16,23,18
GMC,Yukon C1500 XL 2WD,2015,16,23,18
GMC,Yukon C1500 XL 2WD,2015,15,22,17
GMC,Yukon K1500 4WD,2015,14,21,16
GMC,Yukon K1500 4WD,2015,16,22,18
GMC,Yukon K1500 4WD,2015,16,22,18
GMC,Yukon K1500 4WD,2015,15,21,17
GMC,Yukon K1500 XL 4WD,2015,14,20,16
GMC,Yukon K1500 XL 4WD,2015,15,22,18
GMC,Yukon K1500 XL 4WD,2015,15,22,18
GMC,Yukon K1500 XL 4WD,2015,14,20,17
Honda,Accord,2015,26,34,29
Honda,Accord,2015,21,31,24
Honda,Accord,2015,27,35,30
Honda,Accord,2015,21,34,25
Honda,Accord,2015,18,28,21
Honda,Accord,2015,23,34,27
Honda,Accord Hybrid,2015,49,45,47
Honda,Civic,2015,29,37,32
Honda,Civic,2015,29,37,33
Honda,Civic,2015,28,35,31
Honda,Civic,2015,22,31,25
Honda,Civic HF,2015,31,40,34
Honda,Civic Hybrid,2015,43,45,44
Honda,Civic Natural Gas,2015,27,38,31
Honda,CR-V 2WD,2015,27,33,29
Honda,CR-V 4WD,2015,26,32,28
Honda,CR-Z,2015,35,38,36
Honda,CR-Z,2015,31,37,33
Honda,Crosstour 2WD,2015,20,29,23
Honda,Crosstour 2WD,2015,22,30,25
Honda,Crosstour 4WD,2015,19,27,22
Honda,Fit,2015,32,37,34
Honda,Fit,2015,33,40,36
Honda,Fit,2015,29,36,32
Honda,Odyssey,2015,19,27,22
Honda,Pilot 2WD,2015,18,25,20
Honda,Pilot 4WD,2015,17,24,20
Hyundai,Accent,2015,26,36,30
Hyundai,Accent,2015,27,37,31
Hyundai,Azera,2015,20,28,23
Hyundai,Azera Limited,2015,19,28,22
Hyundai,Elantra,2015,24,35,28
Hyundai,Elantra,2015,27,37,31
Hyundai,Elantra,2015,24,34,28
Hyundai,Elantra,2015,27,36,30
Hyundai,Elantra Coupe,2015,24,34,28
Hyundai,Elantra Coupe,2015,23,34,27
Hyundai,Elantra GT,2015,24,32,27
Hyundai,Elantra GT,2015,24,33,27
Hyundai,Elantra Limited,2015,27,36,30
Hyundai,Equus,2015,15,23,18
Hyundai,Genesis AWD,2015,16,25,19
Hyundai,Genesis Coupe,2015,16,25,19
Hyundai,Genesis Coupe,2015,16,24,19
Hyundai,Genesis RWD,2015,18,28,22
Hyundai,Genesis RWD,2015,15,23,18
Hyundai,Santa Fe AWD,2015,18,24,20
Hyundai,Santa Fe FWD,2015,18,25,21
Hyundai,Santa Fe Sport AWD,2015,19,25,21
Hyundai,Santa Fe Sport AWD,2015,18,24,20
Hyundai,Santa Fe Sport FWD,2015,20,27,23
Hyundai,Santa Fe Sport FWD,2015,19,26,22
Hyundai,Santa Fe Sport Ultimate FWD,2015,19,26,22
Hyundai,Santa Fe Ultimate AWD,2015,17,22,19
Hyundai,Santa Fe Ultimate FWD,2015,17,23,20
Hyundai,Sonata,2015,28,36,31
Hyundai,Sonata,2015,24,36,28
Hyundai,Sonata,2015,22,31,26
Hyundai,Sonata Hybrid,2015,35,38,37
Hyundai,Sonata Hybrid Limited,2015,35,38,37
Hyundai,Sonata Limited,2015,21,30,24
Hyundai,Sonata Sport Limited,2015,24,34,27
Hyundai,Tucson 2WD,2015,21,28,23
Hyundai,Tucson 2WD,2015,23,28,25
Hyundai,Tucson AWD,2015,20,25,22
Hyundai,Tucson AWD,2015,21,25,22
Hyundai,Veloster,2015,27,35,30
Hyundai,Veloster,2015,24,31,26
Hyundai,Veloster,2015,26,34,29
Hyundai,Veloster,2015,24,33,27
Infiniti,Q40,2015,19,27,22
Infiniti,Q40 AWD,2015,18,25,20
Infiniti,Q50,2015,20,29,23
Infiniti,Q50 AWD,2015,19,27,22
Infiniti,Q50 Hybrid,2015,29,36,31
Infiniti,Q50 Hybrid AWD,2015,28,34,30
Infiniti,Q50a,2015,20,29,23
Infiniti,Q50a AWD,2015,19,27,22
Infiniti,Q50S Hybrid,2015,28,33,30
Infiniti,Q50S Hybrid AWD,2015,27,30,28
Infiniti,Q60,2015,19,27,22
Infiniti,Q60,2015,17,25,20
Infiniti,Q60 AWD,2015,18,25,20
Infiniti,Q60 Convertible,2015,18,25,20
Infiniti,Q60 Convertible,2015,16,24,19
Infiniti,Q70,2015,16,24,19
Infiniti,Q70,2015,18,26,21
Infiniti,Q70 AWD,2015,16,23,18
Infiniti,Q70 AWD,2015,18,24,20
Infiniti,Q70 Hybrid,2015,29,33,31
Infiniti,QX50,2015,17,25,20
Infiniti,QX50 AWD,2015,17,24,20
Infiniti,QX60 AWD,2015,19,26,22
Infiniti,QX60 FWD,2015,21,27,23
Infiniti,QX60 Hybrid AWD,2015,25,28,26
Infiniti,QX60 Hybrid FWD,2015,26,28,26
Infiniti,QX70 AWD,2015,16,22,18
Infiniti,QX70 RWD,2015,17,24,19
Infiniti,QX80 2WD,2015,14,20,16
Infiniti,QX80 4WD,2015,14,20,16
Infiniti,QX80 4WD (over 6000 lbs curb weight),2015,13,19,15
Jaguar,F-Type Convertible,2015,20,28,23
Jaguar,F-Type Coupe,2015,20,28,23
Jaguar,F-Type R Coupe,2015,16,23,18
Jaguar,F-Type S Convertible,2015,19,27,22
Jaguar,F-Type S Coupe,2015,19,27,22
Jaguar,F-Type V8 S Convertible,2015,16,23,18
Jaguar,XF,2015,15,23,18
Jaguar,XF,2015,19,30,23
Jaguar,XF,2015,18,27,21
Jaguar,XF AWD,2015,17,27,20
Jaguar,XF FFV,2015,15,23,18
Jaguar,XJ,2015,15,23,18
Jaguar,XJ AWD,2015,16,24,19
Jaguar,XJ FFV,2015,15,23,18
Jaguar,XJ FFV,2015,18,27,21
Jaguar,XJL,2015,15,23,18
Jaguar,XJL AWD,2015,16,24,19
Jaguar,XJL FFV,2015,15,23,18
Jaguar,XJL FFV,2015,17,27,20
Jaguar,XK,2015,16,24,19
Jaguar,XK,2015,15,22,18
Jaguar,XK Convertible,2015,16,22,18
Jaguar,XK Convertible,2015,15,22,17
Jeep,Cherokee 4WD,2015,21,28,23
Jeep,Cherokee 4WD,2015,20,27,23
